User_ID;Display_Name;Reputation;Gold_Badges;Silver_Badges;Bronze_Badges;Link
116573;Hubert;16230;18;47;51;https://stackoverflow.com/users/116573/hubert
470022;Grastveit;16230;3;33;37;https://stackoverflow.com/users/470022/grastveit
1104823;CodeKingPlusPlus;16229;51;143;223;https://stackoverflow.com/users/1104823/codekingplusplus
450913;orad;16228;24;83;115;https://stackoverflow.com/users/450913/orad
231821;Jim;16227;17;90;174;https://stackoverflow.com/users/231821/jim
795797;Mihail Shishkov;16227;8;52;63;https://stackoverflow.com/users/795797/mihail-shishkov
615464;Sjoerd C. de Vries;16227;3;44;95;https://stackoverflow.com/users/615464/sjoerd-c-de-vries
2519416;Martijn;16227;4;39;73;https://stackoverflow.com/users/2519416/martijn
473792;Kevin;16223;25;81;128;https://stackoverflow.com/users/473792/kevin
65542;pangratz;16223;7;52;75;https://stackoverflow.com/users/65542/pangratz
5314382;Jordon Phillips;16223;4;40;43;https://stackoverflow.com/users/5314382/jordon-phillips
730346;Daniel YC Lin;16222;18;71;105;https://stackoverflow.com/users/730346/daniel-yc-lin
409958;rollingcodes;16221;22;87;119;https://stackoverflow.com/users/409958/rollingcodes
11095;mirod;16221;3;49;65;https://stackoverflow.com/users/11095/mirod
401137;Some Guy;16220;10;62;68;https://stackoverflow.com/users/401137/some-guy
3046255;Patrice Chalin;16220;7;36;44;https://stackoverflow.com/users/3046255/patrice-chalin
243373;TT.;16219;6;54;95;https://stackoverflow.com/users/243373/tt
90123;Alan Gutierrez;16219;1;20;17;https://stackoverflow.com/users/90123/alan-gutierrez
21186;Bryan Anderson;16218;8;73;83;https://stackoverflow.com/users/21186/bryan-anderson
2947592;wvdz;16218;4;60;97;https://stackoverflow.com/users/2947592/wvdz
180430;hawbsl;16217;25;76;119;https://stackoverflow.com/users/180430/hawbsl
886539;Simon Arnold;16217;8;70;89;https://stackoverflow.com/users/886539/simon-arnold
1252647;Noel Llevares;16217;5;60;87;https://stackoverflow.com/users/1252647/noel-llevares
235908;sshine;16216;1;46;71;https://stackoverflow.com/users/235908/sshine
1919013;Neoh;16214;14;69;78;https://stackoverflow.com/users/1919013/neoh
5049;macbirdie;16213;6;50;54;https://stackoverflow.com/users/5049/macbirdie
191797;Piyush Mattoo;16213;6;50;56;https://stackoverflow.com/users/191797/piyush-mattoo
910201;Xonatron;16212;30;73;85;https://stackoverflow.com/users/910201/xonatron
108493;Dabblernl;16211;21;100;153;https://stackoverflow.com/users/108493/dabblernl
10608621;mechnicov;16211;5;48;69;https://stackoverflow.com/users/10608621/mechnicov
504179;ATom;16210;6;50;51;https://stackoverflow.com/users/504179/atom
10348758;Bhavya;16210;3;23;53;https://stackoverflow.com/users/10348758/bhavya
5061557;Grr;16209;7;72;91;https://stackoverflow.com/users/5061557/grr
540339;Adam;16209;7;69;112;https://stackoverflow.com/users/540339/adam
419338;mbatchkarov;16209;9;64;81;https://stackoverflow.com/users/419338/mbatchkarov
814735;Cyril Durand;16206;5;58;65;https://stackoverflow.com/users/814735/cyril-durand
255627;Alex Dean;16205;13;66;75;https://stackoverflow.com/users/255627/alex-dean
486;grom;16204;19;66;68;https://stackoverflow.com/users/486/grom
1371805;Kapil Khandelwal;16204;3;49;55;https://stackoverflow.com/users/1371805/kapil-khandelwal
865586;lefterav;16204;1;19;14;https://stackoverflow.com/users/865586/lefterav
1363110;Shaggie;16204;1;17;8;https://stackoverflow.com/users/1363110/shaggie
41241;Nathaniel Flath;16203;19;74;94;https://stackoverflow.com/users/41241/nathaniel-flath
606351;Vaiden;16202;8;64;97;https://stackoverflow.com/users/606351/vaiden
4612064;Borys Serebrov;16202;2;41;55;https://stackoverflow.com/users/4612064/borys-serebrov
299897;Ivan;16200;18;64;101;https://stackoverflow.com/users/299897/ivan
1065180;Nandkumar Tekale;16200;8;61;86;https://stackoverflow.com/users/1065180/nandkumar-tekale
319006;sholsapp;16200;10;53;70;https://stackoverflow.com/users/319006/sholsapp
1947286;apaul;16200;8;50;82;https://stackoverflow.com/users/1947286/apaul
106849;nall;16199;4;64;65;https://stackoverflow.com/users/106849/nall
100964;Tom Hubbard;16199;14;62;87;https://stackoverflow.com/users/100964/tom-hubbard
279691;Betamoo;16198;25;79;110;https://stackoverflow.com/users/279691/betamoo
7121513;Ivan Shatsky;16198;3;28;54;https://stackoverflow.com/users/7121513/ivan-shatsky
962206;user962206;16197;66;186;273;https://stackoverflow.com/users/962206/user962206
1949099;khollenbeck;16197;18;69;102;https://stackoverflow.com/users/1949099/khollenbeck
618068;aardvarkk;16196;9;73;103;https://stackoverflow.com/users/618068/aardvarkk
251050;Brian;16196;3;31;29;https://stackoverflow.com/users/251050/brian
5838056;arshbot;16195;16;52;79;https://stackoverflow.com/users/5838056/arshbot
1448207;user1448207;16195;3;16;5;https://stackoverflow.com/users/1448207/user1448207
750613;Nikhil;16194;20;66;81;https://stackoverflow.com/users/750613/nikhil
2057709;VC.One;16193;4;27;66;https://stackoverflow.com/users/2057709/vc-one
1380406;cosbor11;16192;11;63;77;https://stackoverflow.com/users/1380406/cosbor11
2562564;Junius L;16191;6;61;105;https://stackoverflow.com/users/2562564/junius-l
7458681;Louise Davies;16191;6;42;42;https://stackoverflow.com/users/7458681/louise-davies
242076;ariel;16190;13;66;75;https://stackoverflow.com/users/242076/ariel
448192;DArkO;16190;12;66;94;https://stackoverflow.com/users/448192/darko
753621;setec;16190;3;39;51;https://stackoverflow.com/users/753621/setec
761503;Larry Osterman;16190;0;36;62;https://stackoverflow.com/users/761503/larry-osterman
391762;Corey Adler;16189;18;70;80;https://stackoverflow.com/users/391762/corey-adler
467090;John;16188;13;48;65;https://stackoverflow.com/users/467090/john
3708596;Everettss;16187;9;78;106;https://stackoverflow.com/users/3708596/everettss
335717;Radek Simko;16186;18;74;110;https://stackoverflow.com/users/335717/radek-simko
1177147;Mark Feldman;16186;4;34;60;https://stackoverflow.com/users/1177147/mark-feldman
331473;Adam Wagner;16185;7;54;67;https://stackoverflow.com/users/331473/adam-wagner
976391;"Arioch &#39;The";16185;0;39;68;https://stackoverflow.com/users/976391/arioch-the
61018;Ramon Tayag;16184;9;46;69;https://stackoverflow.com/users/61018/ramon-tayag
101970;Tom Clarkson;16184;2;45;52;https://stackoverflow.com/users/101970/tom-clarkson
323339;Jalal Said;16183;8;47;68;https://stackoverflow.com/users/323339/jalal-said
12848411;Md. Fazlul Hoque;16183;5;15;33;https://stackoverflow.com/users/12848411/md-fazlul-hoque
231465;user9969;16180;41;113;177;https://stackoverflow.com/users/231465/user9969
164923;David;16180;24;96;156;https://stackoverflow.com/users/164923/david
157605;Phyxx;16180;14;82;120;https://stackoverflow.com/users/157605/phyxx
2062318;Todor;16180;6;61;63;https://stackoverflow.com/users/2062318/todor
360374;Krzysztof;16180;2;52;79;https://stackoverflow.com/users/360374/krzysztof
2125442;bartektartanus;16178;9;76;107;https://stackoverflow.com/users/2125442/bartektartanus
416996;Jama A.;16177;10;57;88;https://stackoverflow.com/users/416996/jama-a
380734;Noel M;16176;8;41;47;https://stackoverflow.com/users/380734/noel-m
1238957;Christian Vielma;16175;12;55;64;https://stackoverflow.com/users/1238957/christian-vielma
294657;kaqqao;16174;13;74;130;https://stackoverflow.com/users/294657/kaqqao
4286884;SelVazi;16173;2;20;35;https://stackoverflow.com/users/4286884/selvazi
1026199;eric.itzhak;16172;28;96;148;https://stackoverflow.com/users/1026199/eric-itzhak
27835;adl;16172;6;56;68;https://stackoverflow.com/users/27835/adl
579234;Sogger;16172;6;47;40;https://stackoverflow.com/users/579234/sogger
397786;Tassos Bassoukos;16172;2;39;42;https://stackoverflow.com/users/397786/tassos-bassoukos
624594;Mihai Stancu;16172;2;35;51;https://stackoverflow.com/users/624594/mihai-stancu
5773037;Nikunj Paradva;16171;5;61;69;https://stackoverflow.com/users/5773037/nikunj-paradva
770984;Sascha Galley;16171;5;39;52;https://stackoverflow.com/users/770984/sascha-galley
649006;nzifnab;16170;3;53;67;https://stackoverflow.com/users/649006/nzifnab
1664978;Hugh;16169;12;63;106;https://stackoverflow.com/users/1664978/hugh
105678;Sean Clark Hess;16169;13;56;105;https://stackoverflow.com/users/105678/sean-clark-hess
4473405;Keith Hall;16165;3;60;75;https://stackoverflow.com/users/4473405/keith-hall
208623;napolux;16164;9;55;72;https://stackoverflow.com/users/208623/napolux
116899;Mikayla Hutchinson;16163;2;47;50;https://stackoverflow.com/users/116899/mikayla-hutchinson
1562548;Chintan Khetiya;16162;9;53;85;https://stackoverflow.com/users/1562548/chintan-khetiya
522479;Cobra_Fast;16161;8;65;106;https://stackoverflow.com/users/522479/cobra-fast
4407666;Rahul K P;16161;4;41;56;https://stackoverflow.com/users/4407666/rahul-k-p
781339;Anthony Miller;16160;30;74;101;https://stackoverflow.com/users/781339/anthony-miller
4013258;Surt;16159;3;27;40;https://stackoverflow.com/users/4013258/surt
10176;Jonathan Hartley;16157;9;84;81;https://stackoverflow.com/users/10176/jonathan-hartley
6612932;rocambille;16156;12;54;71;https://stackoverflow.com/users/6612932/rocambille
833362;PlasmaHH;16156;5;46;58;https://stackoverflow.com/users/833362/plasmahh
42188;muhuk;16154;10;64;102;https://stackoverflow.com/users/42188/muhuk
90268;Alex N.;16153;10;48;55;https://stackoverflow.com/users/90268/alex-n
8651601;Kazi Mohammad Ali Nur Romel;16151;2;17;29;https://stackoverflow.com/users/8651601/kazi-mohammad-ali-nur-romel
1263781;Akshat Jiwan Sharma;16150;13;52;60;https://stackoverflow.com/users/1263781/akshat-jiwan-sharma
1900692;Suresh Kamrushi;16149;13;80;93;https://stackoverflow.com/users/1900692/suresh-kamrushi
491341;evilcelery;16149;8;45;55;https://stackoverflow.com/users/491341/evilcelery
732016;wchargin;16147;12;75;113;https://stackoverflow.com/users/732016/wchargin
4549682;wordsforthewise;16146;6;96;126;https://stackoverflow.com/users/4549682/wordsforthewise
1022305;Trevor;16146;10;56;85;https://stackoverflow.com/users/1022305/trevor
5811800;T. Gawęda;16146;5;52;62;https://stackoverflow.com/users/5811800/t-gaw%c4%99da
1667256;greeness;16144;5;55;82;https://stackoverflow.com/users/1667256/greeness
230471;William Robertson;16144;4;41;49;https://stackoverflow.com/users/230471/william-robertson
544512;Mohit Kanada;16144;8;34;41;https://stackoverflow.com/users/544512/mohit-kanada
2415293;php_nub_qq;16143;25;85;151;https://stackoverflow.com/users/2415293/php-nub-qq
1912167;Tom Verelst;16142;2;33;40;https://stackoverflow.com/users/1912167/tom-verelst
7058266;Michael Mintz;16140;10;51;110;https://stackoverflow.com/users/7058266/michael-mintz
248922;RickyA;16137;6;78;97;https://stackoverflow.com/users/248922/rickya
553609;Mathias Lykkegaard Lorenzen;16136;28;111;203;https://stackoverflow.com/users/553609/mathias-lykkegaard-lorenzen
1184641;Appleman1234;16136;0;50;67;https://stackoverflow.com/users/1184641/appleman1234
887128;Max;16135;20;90;142;https://stackoverflow.com/users/887128/max
119929;Stan R.;16135;5;52;59;https://stackoverflow.com/users/119929/stan-r
8656552;Paul Hodges;16135;1;24;43;https://stackoverflow.com/users/8656552/paul-hodges
565591;Fahad Ali Shaikh;16135;3;18;4;https://stackoverflow.com/users/565591/fahad-ali-shaikh
3576234;mginn;16134;5;30;54;https://stackoverflow.com/users/3576234/mginn
457036;Amal Kumar S;16133;19;59;89;https://stackoverflow.com/users/457036/amal-kumar-s
6299857;Prasad Telkikar;16133;7;26;49;https://stackoverflow.com/users/6299857/prasad-telkikar
1141876;fiat;16131;10;89;107;https://stackoverflow.com/users/1141876/fiat
5193485;AntoniosK;16131;2;21;34;https://stackoverflow.com/users/5193485/antoniosk
2336315;user2336315;16127;10;50;68;https://stackoverflow.com/users/2336315/user2336315
3109182;Anthony;16127;4;44;69;https://stackoverflow.com/users/3109182/anthony
843985;scessor;16125;4;45;55;https://stackoverflow.com/users/843985/scessor
482925;Nick;16125;5;25;15;https://stackoverflow.com/users/482925/nick
296460;shuttle87;16123;12;80;107;https://stackoverflow.com/users/296460/shuttle87
55074;theburningmonk;16121;15;66;106;https://stackoverflow.com/users/55074/theburningmonk
2113226;Digital Trauma;16120;4;55;87;https://stackoverflow.com/users/2113226/digital-trauma
595305;mike rodent;16118;15;120;205;https://stackoverflow.com/users/595305/mike-rodent
33165;tcurdt;16118;10;64;74;https://stackoverflow.com/users/33165/tcurdt
176569;bpgergo;16117;5;48;70;https://stackoverflow.com/users/176569/bpgergo
690413;pedrommuller;16116;11;82;139;https://stackoverflow.com/users/690413/pedrommuller
289984;Andrew Bezzub;16116;7;54;73;https://stackoverflow.com/users/289984/andrew-bezzub
1201391;alexwhan;16116;7;54;67;https://stackoverflow.com/users/1201391/alexwhan
4215;"Ali Ers&#246;z";16116;12;52;64;https://stackoverflow.com/users/4215/ali-ers%c3%b6z
1990505;Vikram Deshmukh;16115;4;40;44;https://stackoverflow.com/users/1990505/vikram-deshmukh
1224374;Veraticus;16114;3;43;45;https://stackoverflow.com/users/1224374/veraticus
107029;Peterdk;16113;21;106;141;https://stackoverflow.com/users/107029/peterdk
2109289;Alex;16113;16;82;141;https://stackoverflow.com/users/2109289/alex
428260;iltempo;16112;8;64;73;https://stackoverflow.com/users/428260/iltempo
7315;Cruachan;16111;6;63;113;https://stackoverflow.com/users/7315/cruachan
223656;gprasant;16111;9;46;57;https://stackoverflow.com/users/223656/gprasant
687514;Anders R. Bystrup;16110;11;65;59;https://stackoverflow.com/users/687514/anders-r-bystrup
1133179;luk32;16110;2;43;69;https://stackoverflow.com/users/1133179/luk32
293403;jackwanders;16110;3;42;40;https://stackoverflow.com/users/293403/jackwanders
732497;David Laberge;16109;15;56;84;https://stackoverflow.com/users/732497/david-laberge
8999;Fabio Ceconello;16109;6;42;52;https://stackoverflow.com/users/8999/fabio-ceconello
446497;fulmicoton;16108;10;56;74;https://stackoverflow.com/users/446497/fulmicoton
656963;David;16107;26;117;162;https://stackoverflow.com/users/656963/david
1189762;Robin Wieruch;16107;11;90;111;https://stackoverflow.com/users/1189762/robin-wieruch
334243;Justus Romijn;16107;5;54;64;https://stackoverflow.com/users/334243/justus-romijn
1110437;developer747;16106;28;106;156;https://stackoverflow.com/users/1110437/developer747
191;Ramesh Soni;16105;29;97;118;https://stackoverflow.com/users/191/ramesh-soni
230202;antpaw;16105;11;64;94;https://stackoverflow.com/users/230202/antpaw
91962;Nicholas Knight;16105;5;47;58;https://stackoverflow.com/users/91962/nicholas-knight
4506315;Hunter Tran;16103;2;16;27;https://stackoverflow.com/users/4506315/hunter-tran
18482310;nimrod serok;16103;2;15;37;https://stackoverflow.com/users/18482310/nimrod-serok
286149;Timo Ernst;16102;25;116;175;https://stackoverflow.com/users/286149/timo-ernst
125759;sgmoore;16102;6;46;72;https://stackoverflow.com/users/125759/sgmoore
233792;Christian Kuetbach;16100;5;46;80;https://stackoverflow.com/users/233792/christian-kuetbach
1089623;Klausos Klausos;16098;52;144;220;https://stackoverflow.com/users/1089623/klausos-klausos
503508;Knossos;16098;11;59;97;https://stackoverflow.com/users/503508/knossos
3308055;juvian;16098;2;42;40;https://stackoverflow.com/users/3308055/juvian
2272346;Gus;16097;7;28;30;https://stackoverflow.com/users/2272346/gus
1830736;George Hilliard;16093;11;64;96;https://stackoverflow.com/users/1830736/george-hilliard
598500;shadyyx;16093;7;62;99;https://stackoverflow.com/users/598500/shadyyx
538169;pawelzieba;16092;3;49;72;https://stackoverflow.com/users/538169/pawelzieba
81687;JustinAngel;16092;3;47;73;https://stackoverflow.com/users/81687/justinangel
1041822;dinox0r;16089;4;39;43;https://stackoverflow.com/users/1041822/dinox0r
147390;Schneems;16088;10;62;87;https://stackoverflow.com/users/147390/schneems
120731;xn.;16086;2;32;37;https://stackoverflow.com/users/120731/xn
17255;Christophe Herreman;16085;9;61;87;https://stackoverflow.com/users/17255/christophe-herreman
2102532;meskobalazs;16085;2;44;63;https://stackoverflow.com/users/2102532/meskobalazs
1884158;modulitos;16084;17;83;122;https://stackoverflow.com/users/1884158/modulitos
130278;domlao;16083;36;101;139;https://stackoverflow.com/users/130278/domlao
538789;Zain Ali;16083;14;99;110;https://stackoverflow.com/users/538789/zain-ali
238395;mynameiscoffey;16082;5;36;46;https://stackoverflow.com/users/238395/mynameiscoffey
5178207;Arturo Menchaca;16082;1;32;54;https://stackoverflow.com/users/5178207/arturo-menchaca
132728;BMBM;16081;19;83;135;https://stackoverflow.com/users/132728/bmbm
72858;CodeMonkey1313;16081;19;79;110;https://stackoverflow.com/users/72858/codemonkey1313
6366098;ikolim;16081;2;22;30;https://stackoverflow.com/users/6366098/ikolim
5058;Bobby Jack;16080;15;70;99;https://stackoverflow.com/users/5058/bobby-jack
1281879;andyras;16080;6;60;77;https://stackoverflow.com/users/1281879/andyras
821334;Matthew;16080;2;40;34;https://stackoverflow.com/users/821334/matthew
290339;akond;16080;4;37;58;https://stackoverflow.com/users/290339/akond
2345933;Adam Siemion;16079;9;61;97;https://stackoverflow.com/users/2345933/adam-siemion
1820695;andr;16079;10;51;62;https://stackoverflow.com/users/1820695/andr
125685;HBP;16079;6;30;34;https://stackoverflow.com/users/125685/hbp
29376;Schotime;16077;10;52;76;https://stackoverflow.com/users/29376/schotime
43786;Nicholas;16076;4;46;69;https://stackoverflow.com/users/43786/nicholas
1052189;Oli;16075;7;54;67;https://stackoverflow.com/users/1052189/oli
7531598;Lee Mac;16075;6;38;84;https://stackoverflow.com/users/7531598/lee-mac
1775;matdumsa;16075;1;24;19;https://stackoverflow.com/users/1775/matdumsa
168771;Jed Smith;16074;8;55;59;https://stackoverflow.com/users/168771/jed-smith
261950;Tomasz Jaskuλa;16073;5;49;74;https://stackoverflow.com/users/261950/tomasz-jasku%ce%bba
1144157;Steephen;16072;7;47;47;https://stackoverflow.com/users/1144157/steephen
29653;akshat;16072;8;33;30;https://stackoverflow.com/users/29653/akshat
267416;Wazery;16071;20;69;101;https://stackoverflow.com/users/267416/wazery
2074608;Qantas 94 Heavy;16069;31;74;89;https://stackoverflow.com/users/2074608/qantas-94-heavy
470717;gam6itko;16068;2;22;18;https://stackoverflow.com/users/470717/gam6itko
7103882;Codemaker2015;16067;9;118;93;https://stackoverflow.com/users/7103882/codemaker2015
6043170;2ps;16067;2;34;53;https://stackoverflow.com/users/6043170/2ps
998318;Moshe Shaham;16064;24;82;125;https://stackoverflow.com/users/998318/moshe-shaham
127198;Acyra;16064;15;50;53;https://stackoverflow.com/users/127198/acyra
324152;MRalwasser;16063;15;106;151;https://stackoverflow.com/users/324152/mralwasser
1271435;Andy Res;16063;6;63;99;https://stackoverflow.com/users/1271435/andy-res
4805990;Leb;16063;11;58;78;https://stackoverflow.com/users/4805990/leb
22035;Oli;16063;8;33;36;https://stackoverflow.com/users/22035/oli
3924118;nbro;16062;34;122;219;https://stackoverflow.com/users/3924118/nbro
2498782;Eric Guan;16062;10;53;64;https://stackoverflow.com/users/2498782/eric-guan
33466;Ms2ger;16062;6;41;36;https://stackoverflow.com/users/33466/ms2ger
1172798;devpro;16062;3;30;39;https://stackoverflow.com/users/1172798/devpro
13442;Mathias F;16061;25;95;167;https://stackoverflow.com/users/13442/mathias-f
2275;niklasfi;16061;7;44;55;https://stackoverflow.com/users/2275/niklasfi
23120;Obediah Stane;16059;14;42;28;https://stackoverflow.com/users/23120/obediah-stane
1994764;user1994764;16059;5;22;11;https://stackoverflow.com/users/1994764/user1994764
25727;Jan;16058;5;38;60;https://stackoverflow.com/users/25727/jan
518626;ltjax;16057;3;43;64;https://stackoverflow.com/users/518626/ltjax
202522;joar;16057;1;32;56;https://stackoverflow.com/users/202522/joar
1198201;stdcerr;16056;29;84;142;https://stackoverflow.com/users/1198201/stdcerr
594183;esaj;16055;5;41;52;https://stackoverflow.com/users/594183/esaj
2948212;diegosasw;16054;18;112;188;https://stackoverflow.com/users/2948212/diegosasw
2757916;Govind Rai;16054;10;83;93;https://stackoverflow.com/users/2757916/govind-rai
222329;Edward Loper;16054;7;48;52;https://stackoverflow.com/users/222329/edward-loper
318870;Dolan Antenucci;16052;17;77;101;https://stackoverflow.com/users/318870/dolan-antenucci
599344;TiM;16051;4;54;80;https://stackoverflow.com/users/599344/tim
29964;user29964;16050;22;59;64;https://stackoverflow.com/users/29964/user29964
2335820;Kimmo Hintikka;16050;8;41;63;https://stackoverflow.com/users/2335820/kimmo-hintikka
398863;Amit Patel;16047;18;72;110;https://stackoverflow.com/users/398863/amit-patel
1491212;Armel Larcier;16047;7;70;89;https://stackoverflow.com/users/1491212/armel-larcier
4478562;Ivan Nosov;16045;2;20;14;https://stackoverflow.com/users/4478562/ivan-nosov
420259;hunterp;16044;18;69;121;https://stackoverflow.com/users/420259/hunterp
58656;madcapnmckay;16044;6;65;78;https://stackoverflow.com/users/58656/madcapnmckay
207894;Ory Band;16044;15;62;67;https://stackoverflow.com/users/207894/ory-band
323332;Richard;16042;32;87;113;https://stackoverflow.com/users/323332/richard
645886;Surya;16042;3;55;77;https://stackoverflow.com/users/645886/surya
1287;vitule;16042;11;35;37;https://stackoverflow.com/users/1287/vitule
6106614;xorspark;16042;2;33;40;https://stackoverflow.com/users/6106614/xorspark
2145624;Thomas Kim;16041;2;55;43;https://stackoverflow.com/users/2145624/thomas-kim
1175459;Sean;16041;5;39;37;https://stackoverflow.com/users/1175459/sean
4042051;drubb;16041;7;18;11;https://stackoverflow.com/users/4042051/drubb
261782;Steve Greatrex;16039;5;62;74;https://stackoverflow.com/users/261782/steve-greatrex
1761457;Tomas Kulich;16038;4;33;36;https://stackoverflow.com/users/1761457/tomas-kulich
273119;Daniel Gomez Rico;16035;22;100;175;https://stackoverflow.com/users/273119/daniel-gomez-rico
109749;jcolebrand;16035;12;79;123;https://stackoverflow.com/users/109749/jcolebrand
1763602;Marco Sulla;16035;14;73;110;https://stackoverflow.com/users/1763602/marco-sulla
2745436;Amitesh Bharti;16035;6;73;67;https://stackoverflow.com/users/2745436/amitesh-bharti
12637;Omar Abid;16034;29;80;112;https://stackoverflow.com/users/12637/omar-abid
6797267;Lev;16034;16;64;92;https://stackoverflow.com/users/6797267/lev
266531;Kirby;16033;11;97;110;https://stackoverflow.com/users/266531/kirby
29152;DuckMaestro;16033;11;71;87;https://stackoverflow.com/users/29152/duckmaestro
1370425;SeanC;16033;5;48;68;https://stackoverflow.com/users/1370425/seanc
172599;Dave Bacher;16032;3;67;88;https://stackoverflow.com/users/172599/dave-bacher
210171;nielsbot;16031;4;53;75;https://stackoverflow.com/users/210171/nielsbot
444578;David Lozzi;16031;10;33;47;https://stackoverflow.com/users/444578/david-lozzi
4025556;Vitorino fernandes;16031;3;25;41;https://stackoverflow.com/users/4025556/vitorino-fernandes
1658267;Konstantin Loginov;16030;6;64;97;https://stackoverflow.com/users/1658267/konstantin-loginov
20;Tom;16030;5;51;63;https://stackoverflow.com/users/20/tom
162137;Richard Friend;16029;1;45;60;https://stackoverflow.com/users/162137/richard-friend
34831;Avitus;16028;6;47;54;https://stackoverflow.com/users/34831/avitus
82484;"C&#233;dric Rup";16028;3;41;30;https://stackoverflow.com/users/82484/c%c3%a9dric-rup
13895;John;16027;10;76;115;https://stackoverflow.com/users/13895/john
2893376;gofr1;16027;11;47;56;https://stackoverflow.com/users/2893376/gofr1
18097;Robert P;16026;11;74;118;https://stackoverflow.com/users/18097/robert-p
141906;Maxim Sloyko;16026;10;46;50;https://stackoverflow.com/users/141906/maxim-sloyko
1356465;Alex K;16026;4;34;33;https://stackoverflow.com/users/1356465/alex-k
364312;oshirowanen;16025;83;209;358;https://stackoverflow.com/users/364312/oshirowanen
1168804;Federico J.;16022;7;36;54;https://stackoverflow.com/users/1168804/federico-j
5035803;pl_rock;16022;3;32;33;https://stackoverflow.com/users/5035803/pl-rock
561395;Andrew;16021;29;125;207;https://stackoverflow.com/users/561395/andrew
346693;PeterWong;16021;9;63;69;https://stackoverflow.com/users/346693/peterwong
1018140;Alberto;16021;9;49;61;https://stackoverflow.com/users/1018140/alberto
10007;TJ_Fischer;16021;2;26;20;https://stackoverflow.com/users/10007/tj-fischer
3418556;Hardik Thakkar;16019;2;100;84;https://stackoverflow.com/users/3418556/hardik-thakkar
748789;IMB;16019;23;92;151;https://stackoverflow.com/users/748789/imb
1663383;Draco18s no longer trusts SE;16019;3;41;61;https://stackoverflow.com/users/1663383/draco18s-no-longer-trusts-se
219136;PherricOxide;16019;3;32;44;https://stackoverflow.com/users/219136/pherricoxide
1486275;Brian;16018;7;38;43;https://stackoverflow.com/users/1486275/brian
4303162;Stibu;16017;6;61;76;https://stackoverflow.com/users/4303162/stibu
551548;seppo0010;16017;5;35;32;https://stackoverflow.com/users/551548/seppo0010
1584115;svenhornberg;16016;9;43;57;https://stackoverflow.com/users/1584115/svenhornberg
6813231;Alexei;16015;49;140;286;https://stackoverflow.com/users/6813231/alexei
205895;Alex Akers;16014;12;61;83;https://stackoverflow.com/users/205895/alex-akers
1544012;"Matouš Bor&#225;k";16014;2;46;55;https://stackoverflow.com/users/1544012/matou%c5%a1-bor%c3%a1k
1399620;Rob;16013;22;73;110;https://stackoverflow.com/users/1399620/rob
1802143;user1802143;16012;18;49;57;https://stackoverflow.com/users/1802143/user1802143
258482;Arlen Beiler;16011;35;99;138;https://stackoverflow.com/users/258482/arlen-beiler
650012;Anders Gustafsson;16011;8;62;120;https://stackoverflow.com/users/650012/anders-gustafsson
456144;Ian Purton;16011;3;31;27;https://stackoverflow.com/users/456144/ian-purton
620181;Jared Hanson;16010;5;50;45;https://stackoverflow.com/users/620181/jared-hanson
289122;jackrabb1t;16009;2;23;21;https://stackoverflow.com/users/289122/jackrabb1t
1244126;Obmerk Kronen;16007;17;70;108;https://stackoverflow.com/users/1244126/obmerk-kronen
50335;Ariel Malka;16007;6;37;37;https://stackoverflow.com/users/50335/ariel-malka
564000;Armin;16006;10;51;66;https://stackoverflow.com/users/564000/armin
262972;noli;16006;8;49;63;https://stackoverflow.com/users/262972/noli
1162233;Kaidul;16005;17;85;158;https://stackoverflow.com/users/1162233/kaidul
1389756;Silverstorm;16005;2;43;53;https://stackoverflow.com/users/1389756/silverstorm
1840471;Max Ghenis;16003;17;94;142;https://stackoverflow.com/users/1840471/max-ghenis
125913;The Real Bill;16003;8;40;40;https://stackoverflow.com/users/125913/the-real-bill
261677;Jonathon Bolster;16001;3;45;47;https://stackoverflow.com/users/261677/jonathon-bolster
515659;I-M-JM;16000;26;80;105;https://stackoverflow.com/users/515659/i-m-jm
185432;Marco;15999;36;116;180;https://stackoverflow.com/users/185432/marco
1615;stalepretzel;15999;23;79;92;https://stackoverflow.com/users/1615/stalepretzel
528370;Thew;15999;20;62;102;https://stackoverflow.com/users/528370/thew
764322;Imanol Luengo;15999;3;52;68;https://stackoverflow.com/users/764322/imanol-luengo
206302;johannes;15999;3;47;57;https://stackoverflow.com/users/206302/johannes
2064761;Michael Kenzel;15999;2;37;45;https://stackoverflow.com/users/2064761/michael-kenzel
31967;Xiaofu;15999;2;36;46;https://stackoverflow.com/users/31967/xiaofu
89373;aehlke;15994;5;38;45;https://stackoverflow.com/users/89373/aehlke
39371;Stephane Grenier;15993;42;124;208;https://stackoverflow.com/users/39371/stephane-grenier
13019;Olly Hodgson;15993;3;44;61;https://stackoverflow.com/users/13019/olly-hodgson
2692688;Tushar Gupta;15993;1;33;53;https://stackoverflow.com/users/2692688/tushar-gupta
261682;webnoob;15992;13;87;169;https://stackoverflow.com/users/261682/webnoob
139117;Vlad the Impala;15992;19;86;130;https://stackoverflow.com/users/139117/vlad-the-impala
401510;Damir Zekić;15990;2;37;35;https://stackoverflow.com/users/401510/damir-zeki%c4%87
630160;epsilonhalbe;15989;6;52;77;https://stackoverflow.com/users/630160/epsilonhalbe
5856;Stompchicken;15989;1;36;38;https://stackoverflow.com/users/5856/stompchicken
